execution_time,physical_mem_snapshot,virtual_mem_snapshot,shuffle,aggregate_resource_allocation,total_cpu_time
137.94896153846153,3408.012307692308,14610.49423076923,460.36115384615385,955487.6538461539,15.17773076923077
