execution_time,physical_mem_snapshot,virtual_mem_snapshot,shuffle,aggregate_resource_allocation,total_cpu_time
192.73307692307694,9679.039513221154,36651.05063100962,1069.0435679142292,2002160.0384615385,709.776923076923
