execution_time,physical_mem_snapshot,virtual_mem_snapshot,shuffle,aggregate_resource_allocation,total_cpu_time
64.62742307692308,4573.740769230769,16019.235384615384,99.44423076923077,653333.7692307692,94.85780769230769
